web_scraper_order,web_scraper_start_url,detail produk,detail produk-href,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777274073-1115","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","OPPO FIND X5 PRO 5G 12/256 GB RESMIRp3.000.000Hemat s.d  1% Pakai BonusDISON CELLJakarta Pusat","https://www.tokopedia.com/dison-cell/oppo-find-x5-pro-5g-12-256-gb-resmi-1734250742407726689?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","OPPO FIND X5 PRO 5G 12/256 GB RESMI","Rp3.000.000","","","Kota Administrasi Jakarta Pusat","DISON CELL"
"1777274078-1116","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","opppo reno 8T 8/256 Mulus nominusRp1.750.000Hemat s.d  1% Pakai Bonus2 terjualTanjung cellSurabaya","https://www.tokopedia.com/tanjungcell/opppo-reno-8t-8-256-mulus-nominus-1732302657482360211?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","opppo reno 8T 8/256 Mulus nominus","Rp1.750.000","","2 barang berhasil terjual","Kota Surabaya","Tanjung cell"
"1777274083-1117","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","OPPO A77S 8/128 SECOND FULLSET & BATANGANRp1.050.0005.027 terjualpusat cellJakarta Timur","https://www.tokopedia.com/pusat-cell/oppo-a77s-8-128-second-fullset-batangan-1731528172815681155?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","OPPO A77S 8/128 SECOND FULLSET & BATANGAN - bt layar retak","Rp1.050.000","5","Terjual 27","Kota Administrasi Jakarta Timur","pusat cell"
"1777274088-1118","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","Oppo A16 3/32 GbRp1.557.000Hemat s.d  1% Pakai Bonus5.060+ terjualARSENIOBRAMANDIKAKab. Bandung","https://www.tokopedia.com/arseniobramandika/oppo-a16-3-32-gb?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","Oppo A16 3/32 Gb","Rp1.557.000","5","Terjual 60+","Kab. Bandung","ARSENIOBRAMANDIKA"
"1777274094-1119","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","OPPO RENO 5 - RAM 8/128 - FULLSET - GRADE ARp1.900.000Hemat s.d  1% Pakai Bonus4.8100+ terjualDuta Grosir ElektronikJakarta Timur","https://www.tokopedia.com/dgelk/oppo-reno-5-ram-8-128-fullset-grade-a-fullset?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","OPPO RENO 5 - RAM 8/128 - FULLSET - GRADE A - FULLSET","Rp1.900.000","4.8","Terjual 100+","Kota Administrasi Jakarta Timur","Duta Grosir Elektronik"
"1777274099-1120","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","Oppo F11 Pro 4G 6/64GB Second Ex Resmi Original Normal Pemakaian Kamera BluetoothRp800.000ElinzCellularJakarta Barat","https://www.tokopedia.com/elinzcellular/oppo-f11-pro-4g-6-64gb-second-ex-resmi-original-normal-pemakaian-kamera-bluetooth-1732750363686110634?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","Oppo F11 Pro 4G 6/64GB Second Ex Resmi Original Normal Pemakaian Kamera Bluetooth","Rp800.000","","","Kota Administrasi Jakarta Barat","ElinzCellular"
"1777274104-1121","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","oppo a37f ram  2/16 bekasRp170.000King Rama IIKab. Jombang","https://www.tokopedia.com/king-rama-ii/oppo-a37f-ram-2-16-bekas-1733958363041531269?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","oppo a37f ram  2/16 bekas","Rp170.000","","","Kab. Jombang","King Rama II"
"1777274110-1122","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","Oppo Reno 12F Ram8/256Gb Resmi BNOBRp2.700.000Hemat s.d  1% Pakai Bonus5.03 terjualMILA CELL SURABAYA WTCSurabaya","https://www.tokopedia.com/milacell/oppo-reno-12f-ram8-256gb-resmi-bnob-1730921321978037493?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","Oppo Reno 12F Ram8/256Gb Resmi BNOB","Rp2.700.000","5","Terjual 3","Kota Surabaya","MILA CELL SURABAYA WTC"
"1777274116-1123","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","OPPO A38 6/128 Gb - Garansi Resmi IndonesiaRp1.799.000Hemat s.d  1% Pakai Bonus5.060+ terjualElite PhoneSurabaya","https://www.tokopedia.com/elitejaya/oppo-a38-6-128-gb-garansi-resmi-indonesia?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","OPPO A38 6/128 Gb - Garansi Resmi Indonesia","Rp1.799.000","5","Terjual 60+","Kota Surabaya","Elite Phone"
"1777274121-1124","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","hp oppo a3s second 2 GB/16 GB BluetoothRp1.500.0005.010 terjualAdyaksa3Jakarta Pusat","https://www.tokopedia.com/adyaksa3/hp-oppo-a3s-second-2-gb-16-gb-bluetooth-1732131253141669439?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","hp oppo a3s second 2 GB/16 GB Bluetooth","Rp1.500.000","5","Terjual 10","Kota Administrasi Jakarta Pusat","Adyaksa3"
"1777274126-1125","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","Oppo A37 Fullset OKRp500.000Bisa COD4.2100+ terjualTokoacoy Official_NEWJakarta Barat","https://www.tokopedia.com/tokoacoy/oppo-a37-fullset-ok?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","Oppo A37 Fullset OK","Rp500.000","4.2","Terjual 100+","Kota Administrasi Jakarta Barat","Tokoacoy Official_NEW"
"1777274132-1126","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","OPPO RENO 12 5G 12/256GB SECOND FULSETRp3.850.0005.05 terjualSINAR MUTIARA INDAHJakarta Timur","https://www.tokopedia.com/gudanggagdet/oppo-reno-12-5g-8-256gb-second-fulset-1731083073327629795?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","OPPO RENO 12 5G 12/256GB SECOND FULSET","Rp3.850.000","5","Terjual 6","Kota Administrasi Jakarta Timur","SINAR MUTIARA INDAH"
"1777274137-1127","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","OPPO A60 8/256 SECOND FULLSETRp1.675.0001 terjualMarkas Gadget Store_NEWJakarta Timur","https://www.tokopedia.com/markas-gadget-store/oppo-a60-8-256-second-fullset-1732677255573636175?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","OPPO A60 8/256 SECOND FULLSET","Rp1.675.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Timur","Markas Gadget Store_NEW"
"1777274142-1128","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","oppo reno 14 5g 12/256 ex garansi resmiRp2.000.000Hemat s.d  1% Pakai Bonusadzakiya storeTangerang","https://www.tokopedia.com/adzakiya-store/oppo-reno-14-5g-12-256-ex-garansi-resmi-1734417412179199339?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","oppo reno 14 5g 12/256 ex garansi resmi","Rp2.000.000","","","Kota Tangerang","adzakiya store"
"1777274148-1129","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","OPPO A17K  3/64  SECOND FULLSET & BATANGANRp650.0005.030+ terjualpusat cellJakarta Timur","https://www.tokopedia.com/pusat-cell/oppo-a17k-3-64-second-fullset-batangan-1732798956235556017?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","OPPO A17K  3/64  SECOND FULLSET & BATANGAN - BATANGAN LCD RETAK","Rp650.000","5","Terjual 30+","Kota Administrasi Jakarta Timur","pusat cell"
"1777274154-1130","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","Oppo A60 Ram 8+8/256 secondRp1.500.000GenSerpongTangerang Selatan","https://www.tokopedia.com/genserpong/oppo-a60-ram-8-8-256-second-1733292324233578230?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","Oppo A60 Ram 8+8/256 second","Rp1.500.000","","","Kota Tangerang Selatan","GenSerpong"
"1777274160-1131","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","Oppo A7 4G 4/64GB Second Ex Resmi Original Normal PemakaianRp650.000ElinzCellularJakarta Barat","https://www.tokopedia.com/elinzcellular/oppo-a7-4g-4-64gb-second-ex-resmi-original-normal-pemakaian-1732818741441430954?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","Oppo A7 4G 4/64GB Second Ex Resmi Original Normal Pemakaian","Rp650.000","","","Kota Administrasi Jakarta Barat","ElinzCellular"
"1777274165-1132","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","oppo a57 ram 4/64 fullshet resmiRp975.000Hemat s.d  1% Pakai Bonus4 terjualsfteknoBekasi","https://www.tokopedia.com/sftekno/oppo-a57-ram-4-64-fullshet-resmi-1730928092235859700?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","oppo a57 ram 4/64 fullshet resmi","Rp975.000","","4 barang berhasil terjual","Kota Bekasi","sftekno"
"1777274170-1133","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","Oppo A58 6/128 Mulus Nominus Fullset OriRp1.400.000ZPhoneJogjaKab. Sleman","https://www.tokopedia.com/zphonejogja/oppo-a58-6-128-mulus-nominus-fullset-ori-1731627361819658231?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","Oppo A58 6/128 Mulus Nominus Fullset Ori","Rp1.400.000","","","Kab. Sleman","ZPhoneJogja"
"1777274176-1134","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","OPPO F9 PRO OPPO F9 4/128GB HP OPPO ORIGINAL SECONDRp850.000Hemat s.d  1% Pakai Bonus4.8100+ terjualBest Yude StoreJakarta Pusat","https://www.tokopedia.com/yude-cell-official/oppo-f9-pro-oppo-f9-4-128gb-hp-oppo-original-second?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","OPPO F9 PRO OPPO F9 4/128GB HP OPPO ORIGINAL SECOND","Rp850.000","4.8","Terjual 100+","Kota Administrasi Jakarta Pusat","Best Yude Store"
"1777274182-1135","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","Oppo Reno 14F 5G [8/256GB] Garansi Resmi IndonesiaRp3.899.000Hemat s.d  1% Pakai BonustukuklambyanyarJakarta Selatan","https://www.tokopedia.com/lapakderan/oppo-reno-14f-5g-8-256gb-garansi-resmi-indonesia-1734841867814995855?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","Oppo Reno 14F 5G [8/256GB] Garansi Resmi Indonesia","Rp3.899.000","","","",""
"1777274188-1136","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","Ex Display Oppo A3 Pro 5G 8/256GBRp2.625.000OkeShop Mall Ciputra JakartaJakarta Barat","https://www.tokopedia.com/samsungstoremallciputra/ex-display-oppo-a3-pro-5g-8-256gb-1731240817133323611?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","Ex Display Oppo A3 Pro 5G 8/256GB","Rp2.625.000","","","Kota Administrasi Jakarta Barat","OkeShop Mall Ciputra Jakarta"
"1777274195-1137","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","OPPO A3x SECOND FULLSET!!Rp1.150.000Bisa COD2 terjualDuniaponsel88Jakarta Timur","https://www.tokopedia.com/duniaponsel888/oppo-a3x-second-fullset-1730791384711202552?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","OPPO A3x SECOND FULLSET!! - 4/128","Rp1.150.000","","2 barang berhasil terjual","Kota Administrasi Jakarta Timur","Duniaponsel88"
"1777274201-1138","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","OPPO RENO 11F 5G 8/256 SECOND FULLSETRp2.200.0008 terjualDuniaponsel88Jakarta Timur","https://www.tokopedia.com/duniaponsel888/oppo-reno-11f-5g-8-256-second-fullset?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","OPPO RENO 11F 5G 8/256 SECOND FULLSET","Rp2.200.000","","8 barang berhasil terjual","Kota Administrasi Jakarta Timur","Duniaponsel88"
"1777274207-1139","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","OPPO RENO 5 8/128Rp1.600.0004.840+ terjualBERKAH CELLULERRRKab. Bogor","https://www.tokopedia.com/berkahcellulerrr/oppo-reno-5-8-128-1734457342738793548?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","OPPO RENO 5 8/128 - unit+charger (grade B)","Rp1.600.000","4.8","Terjual 40+","Kab. Bogor","BERKAH CELLULERRR"
"1777274213-1140","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","Hanphone oppo a58 Ram 6/128Rp1.300.000Bisa CODZAZID PHONEKab. Bantul","https://www.tokopedia.com/paradise-ph/hanphone-oppo-a58-ram-6-128?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","Hanphone oppo a58 Ram 6/128","Rp1.300.000","","","Kab. Bantul","ZAZID PHONE"
"1777274219-1141","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","Oppo A52 Ram 6/128 GB Garansi Resmi IndonesiaRp990.000Hemat s.d  1% Pakai Bonus1 terjualJARSTORE SBGKab. Bekasi","https://www.tokopedia.com/jarstoresbg/oppo-a52-ram-6-128-gb-garansi-resmi-indonesia-1734150840437999469?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","Oppo A52 Ram 6/128 GB Garansi Resmi Indonesia - Unit Only","Rp990.000","","1 barang berhasil terjual","Kab. Bekasi","JARSTORE SBG"
"1777274225-1142","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","(Fullset Garansi - Ags 2026) Oppo Reno 14 Ram 16/256 (8+8) Kamera Jernih Telefoto Zoom 120xRp5.900.000Hikami Store OfficalJakarta Selatan","https://www.tokopedia.com/hikamistore/fullset-garansi-ags-2026-oppo-reno-14-ram-16-256-8-8-kamera-jernih-telefoto-zoom-120x-1734575755652663019?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","(Fullset Garansi - Ags 2026) Oppo Reno 14 Ram 16/256 (8+8) Kamera Jernih Telefoto Zoom 120x","Rp5.900.000","","","Kota Administrasi Jakarta Selatan","Hikami Store Offical"
"1777274230-1143","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","OPPO A60 8/256 GARANSI RESMI INDONESIARp1.900.000Hemat s.d  1% Pakai BonusFAISAL AL FAISCilegon","https://www.tokopedia.com/faisalalfais/oppo-a60-8-256-garansi-resmi-indonesia-1731517485417138070?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","OPPO A60 8/256 GARANSI RESMI INDONESIA","Rp1.900.000","","","Kota Cilegon","FAISAL AL FAIS"
"1777274236-1144","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","Oppo A37F Ram 2/16GB siap pakeRp300.000Hemat s.d  1% Pakai Bonus5.08 terjualIndra birongJakarta Timur","https://www.tokopedia.com/indrabirong/oppo-a37f-ram-2-16gb-siap-pake-1731494242426389679?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","Oppo A37F Ram 2/16GB siap pake","Rp300.000","5","Terjual 9","Kota Administrasi Jakarta Timur","Indra birong"
"1777274241-1145","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","0PPO A60 8/128 LENGKAP GARANSIRp1.899.000Hemat s.d  1% Pakai Bonus1 terjualSMILE PHONE JOGJA_NEWYogyakarta","https://www.tokopedia.com/jsphone-1/0ppo-a60-8-128-lengkap-garansi-1730832390517917619?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","0PPO A60 8/128 LENGKAP GARANSI","Rp1.899.000","","1 barang berhasil terjual","Kota Yogyakarta","SMILE PHONE JOGJA_NEW"
"1777274247-1146","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","Oppo A37 Ram 2gb Internal 16gbRp255.000Hemat s.d  1% Pakai Bonus3.640+ terjualPutra Sulung PonselKab. Tangerang","https://www.tokopedia.com/putsulung/oppo-a37-ram-2gb-internal-16gb-1731380277684372997?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","Oppo A37 Ram 2gb Internal 16gb","Rp255.000","3.4","Terjual 40+","Kab. Tangerang","Putra Sulung Ponsel"
"1777274252-1147","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","Oppo Reno 8T 4G 8/256 GB Fullset secondRp1.450.000Baihaki Phone cellSurabaya","https://www.tokopedia.com/baihaki-phone-cell/oppo-reno-8t-4g-8-256-gb-fullset-second-1734328729176015893?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","Oppo Reno 8T 4G 8/256 GB Fullset second","Rp1.450.000","","","Kota Surabaya","Baihaki Phone cell"
"1777274257-1148","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","Oppo A79 5G Smartphone Handphone Dengan CPU Diamensity 6020 RAM 8GB Penyimpanan 250GB Android 13.0 ColourOS 13.0 Kamera Depan 8+8MP Belakang 50+2MP WiFi Sim Indonesia Indosat Softcase Charger USB CableRp900.0001 terjualbatiksLie FashionJakarta Barat","https://www.tokopedia.com/batikslie-fashion/oppo-a79-5g-smartphone-handphone-dengan-cpu-diamensity-6020-ram-8gb-penyimpanan-250gb-android-13-0-colouros-13-0-kamera-depan-8-8mp-belakang-50-2mp-wifi-sim-indonesia-indosat-softcase-charger-usb-cable-1732067057819420206?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","Oppo A79 5G Smartphone Handphone Dengan CPU Diamensity 6020 RAM 8GB Penyimpanan 250GB Android 13.0 ColourOS 13.0 Kamera Depan 8+8MP Belakang 50+2MP WiFi Sim Indonesia Indosat Softcase Charger USB Cable","Rp900.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Barat","batiksLie Fashion"
"1777274263-1149","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","oppo reno 5 ram 8/128 gb warna silver hitamRp1.100.000toko hape murah_NEWKab. Bekasi","https://www.tokopedia.com/toko-hape-murah/oppo-reno-5-ram-8-128-gb-warna-silver-hitam-1734383815702971555?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","oppo reno 5 ram 8/128 gb warna silver hitam","Rp1.100.000","","","Kab. Bekasi","toko hape murah_NEW"
"1777274269-1150","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20oppo","Oppo A5i 4/64 4/128 GB Garansi Resmi Indonesia SecondRp1.540.000Hemat s.d  1% Pakai Bonus5.09 terjualWaloh StoreKab. Purwakarta","https://www.tokopedia.com/waloh/oppo-a5i-4-64-4-128-gb-garansi-resmi-indonesia-1732572397805143168?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D2026042707051834ED066DF378EF26F1XR%26src%3Dsearch","Oppo A5i 4/64 4/128 GB Garansi Resmi Indonesia Second - Red, 4/128 GB","Rp1.540.000","5","Terjual 9","Kab. Purwakarta","Waloh Store"
